Date,Time,Day,Comp,Round_For,Venue,Result_For,HomeTeam,AwayTeam,HomeGoals,AwayGoals,xG_For,xGA_For,Poss_For,HomeCaptain,HomeFormation,Opp Formation_For,Sh_For,SoT_For,SoT%_For,G/Sh_For,G/SoT_For,Dist_For,FK_For,PK_For,PKatt_For,npxG_For,npxG/Sh_For,G-xG_For,np:G-xG_For,Att_For,Live_For,Dead_For,TB_For,Sw_For,Crs_For,TI_For,CK_For,In_For,Out_For,Str_For,Cmp_For,Off_For,Blocks_For,Cmp%_For,TotDist_For,PrgDist_For,Ast_For,xAG_For,xA_For,KP_For,1/3_For,PPA_For,CrsPA_For,PrgP_For,SCA_For,PassLive_For,PassDead_For,TO_For,Fld_For,Def_For,GCA_For,Tkl_For,TklW_For,Def 3rd_For,Mid 3rd_For,Att 3rd_For,Tkl%_For,Lost_For,Pass_For,Int_For,Tkl+Int_For,Clr_For,Err_For,Touches_For,Def Pen_For,Att Pen_For,Succ_For,Succ%_For,Tkld_For,Tkld%_For,Carries_For,PrgC_For,CPA_For,Mis_For,Dis_For,Rec_For,PrgR_For,CrdY_For,CrdR_For,2CrdY_For,Fls_For,PKwon_For,PKcon_For,OG_For,Recov_For,Won_For,Won%_For,GF_ForAway,GA_ForAway,xG_ForAway,xGA_ForAway,Poss_ForAway,Captain_ForAway,Formation_ForAway,Opp Formation_ForAway,Match Report_ForAway,Sh_ForAway,SoT_ForAway,SoT%_ForAway,G/Sh_ForAway,G/SoT_ForAway,Dist_ForAway,FK_ForAway,PK_ForAway,PKatt_ForAway,npxG_ForAway,npxG/Sh_ForAway,G-xG_ForAway,np:G-xG_ForAway,Att_ForAway,Live_ForAway,Dead_ForAway,TB_ForAway,Sw_ForAway,Crs_ForAway,TI_ForAway,CK_ForAway,In_ForAway,Out_ForAway,Str_ForAway,Cmp_ForAway,Off_ForAway,Blocks_ForAway,Cmp%_ForAway,TotDist_ForAway,PrgDist_ForAway,Ast_ForAway,xAG_ForAway,xA_ForAway,KP_ForAway,1/3_ForAway,PPA_ForAway,CrsPA_ForAway,PrgP_ForAway,SCA_ForAway,PassLive_ForAway,PassDead_ForAway,TO_ForAway,Fld_ForAway,Def_ForAway,GCA_ForAway,Tkl_ForAway,TklW_ForAway,Def 3rd_ForAway,Mid 3rd_ForAway,Att 3rd_ForAway,Tkl%_ForAway,Lost_ForAway,Pass_ForAway,Int_ForAway,Tkl+Int_ForAway,Clr_ForAway,Err_ForAway,Touches_ForAway,Def Pen_ForAway,Att Pen_ForAway,Succ_ForAway,Succ%_ForAway,Tkld_ForAway,Tkld%_ForAway,Carries_ForAway,PrgC_ForAway,CPA_ForAway,Mis_ForAway,Dis_ForAway,Rec_ForAway,PrgR_ForAway,CrdY_ForAway,CrdR_ForAway,2CrdY_ForAway,Fls_ForAway,PKwon_ForAway,PKcon_ForAway,OG_ForAway,Recov_ForAway,Won_ForAway,Won%_ForAway
2024-10-05,15:00,Sat,Premier League,Matchweek 7,Home,W,Manchester City,Fulham,3,2,1.6,2.6,58,Rúben Dias,4-1-4-1,5-4-1,20,7,35.0,0.15,0.43,17.6,1.0,0,0,1.6,0.08,1.4,1.4,663.0,629.0,34.0,3.0,1.0,16,10.0,8.0,6.0,0.0,0.0,592.0,0.0,13.0,89.3,9069.0,2539.0,2,1.3,1.3,14.0,42.0,10.0,2.0,58.0,32.0,19.0,2.0,5.0,2.0,1.0,5.0,10.0,7,4.0,3.0,3.0,54.5,5.0,7.0,4,14,20.0,1.0,770.0,41.0,39.0,11.0,39.3,13.0,46.4,506.0,31.0,9.0,11.0,10.0,585.0,56.0,2,0,0,4,0.0,0.0,0.0,39.0,7.0,58.3,1,3,0.6,2.8,41,Flynn Downes,5-4-1,4-4-2,Match Report,8,2,25.0,0.13,0.5,16.4,0.0,0,0,0.6,0.08,0.4,0.4,411.0,371.0,40.0,1.0,3.0,7,7.0,1.0,1.0,0.0,0.0,345.0,0.0,3.0,83.9,5834.0,1921.0,1,0.4,0.2,5.0,21.0,3.0,0.0,14.0,15.0,10.0,1.0,1.0,0.0,1.0,2.0,15.0,10,8.0,7.0,0.0,26.3,14.0,10.0,9,24,33.0,3.0,530.0,136.0,8.0,6.0,42.9,7.0,50.0,281.0,15.0,2.0,14.0,9.0,343.0,14.0,3,0,0,9,0.0,0.0,0.0,26.0,14.0,60.9
2024-10-05,15:00,Sat,Premier League,Matchweek 7,Home,W,West Ham United,Ipswich Town,4,1,3.6,0.6,52,Jarrod Bowen,4-1-4-1,4-2-3-1,23,12,52.2,0.17,0.33,16.4,1.0,0,0,3.6,0.17,0.4,0.4,528.0,492.0,33.0,2.0,6.0,11,13.0,5.0,3.0,2.0,0.0,452.0,3.0,3.0,85.6,8209.0,2825.0,1,2.1,1.7,15.0,32.0,7.0,2.0,36.0,36.0,27.0,1.0,1.0,1.0,2.0,5.0,19.0,11,12.0,6.0,1.0,35.3,11.0,11.0,8,27,17.0,0.0,643.0,71.0,27.0,8.0,47.1,8.0,47.1,364.0,19.0,10.0,17.0,7.0,451.0,36.0,0,0,0,12,0.0,0.0,0.0,49.0,10.0,38.5,0,1,2.1,0.8,55,Adam Smith,4-2-3-1,4-2-3-1,Match Report,19,2,10.5,0.0,0.0,14.3,0.0,0,0,2.1,0.11,-2.1,-2.1,494.0,444.0,49.0,1.0,2.0,30,17.0,9.0,9.0,0.0,0.0,385.0,1.0,15.0,77.9,6838.0,2666.0,0,1.9,1.6,17.0,38.0,9.0,3.0,61.0,35.0,26.0,4.0,0.0,1.0,0.0,0.0,22.0,14,9.0,6.0,7.0,64.7,6.0,9.0,6,28,20.0,0.0,607.0,48.0,33.0,9.0,52.9,4.0,23.5,365.0,20.0,4.0,17.0,10.0,382.0,59.0,1,0,0,14,0.0,0.0,0.0,49.0,16.0,43.2
2024-10-05,15:00,Sat,Premier League,Matchweek 7,Home,W,Leicester City,Bournemouth,1,0,0.8,2.1,45,Jamie Vardy,4-2-3-1,4-2-3-1,6,2,33.3,0.17,0.5,18.8,0.0,0,0,0.8,0.13,0.2,0.2,404.0,346.0,56.0,4.0,0.0,6,26.0,0.0,0.0,0.0,0.0,306.0,2.0,9.0,75.7,5608.0,2666.0,1,0.8,0.4,5.0,19.0,3.0,1.0,20.0,12.0,10.0,0.0,2.0,0.0,0.0,2.0,14.0,10,8.0,5.0,1.0,30.8,9.0,11.0,7,21,40.0,0.0,537.0,92.0,11.0,6.0,30.0,11.0,55.0,279.0,19.0,4.0,19.0,11.0,302.0,20.0,4,0,0,12,0.0,0.0,0.0,46.0,21.0,56.8,1,4,0.6,3.6,48,Sam Morsy,4-2-3-1,4-1-4-1,Match Report,9,2,22.2,0.11,0.5,17.2,0.0,0,0,0.6,0.07,0.4,0.4,479.0,424.0,54.0,1.0,4.0,15,24.0,5.0,3.0,0.0,1.0,393.0,1.0,11.0,82.0,6555.0,2371.0,0,0.6,0.6,8.0,35.0,6.0,1.0,35.0,16.0,12.0,2.0,1.0,1.0,0.0,0.0,15.0,11,4.0,9.0,2.0,50.0,8.0,3.0,6,21,14.0,2.0,568.0,65.0,14.0,11.0,61.1,6.0,33.3,400.0,21.0,1.0,20.0,13.0,391.0,35.0,1,0,0,6,0.0,0.0,0.0,32.0,16.0,61.5
2024-10-05,15:00,Sat,Premier League,Matchweek 7,Home,W,Brentford,Wolves,5,3,4.2,1.0,44,Christian Nørgaard,4-2-3-1,4-1-4-1,18,11,61.1,0.22,0.36,13.0,1.0,1,1,3.4,0.19,0.8,0.6,410.0,363.0,42.0,2.0,0.0,27,11.0,10.0,10.0,0.0,0.0,308.0,5.0,5.0,75.1,6102.0,2632.0,3,2.4,1.9,14.0,26.0,9.0,4.0,35.0,33.0,19.0,7.0,1.0,2.0,0.0,9.0,16.0,8,6.0,7.0,3.0,81.8,2.0,9.0,6,22,31.0,0.0,538.0,83.0,42.0,5.0,31.3,8.0,50.0,247.0,17.0,9.0,15.0,9.0,306.0,35.0,2,0,0,9,1.0,0.0,0.0,47.0,22.0,52.4,3,5,1.0,4.2,56,Mario Lemina,4-1-4-1,4-2-3-1,Match Report,17,6,35.3,0.18,0.5,20.9,0.0,0,0,1.0,0.06,2.0,2.0,514.0,468.0,45.0,0.0,4.0,20,12.0,3.0,0.0,3.0,0.0,394.0,1.0,8.0,76.7,6763.0,2220.0,3,1.0,0.9,14.0,35.0,12.0,4.0,40.0,31.0,26.0,1.0,1.0,1.0,2.0,6.0,17.0,15,8.0,5.0,4.0,61.5,5.0,4.0,5,22,24.0,1.0,626.0,90.0,31.0,2.0,14.3,9.0,64.3,331.0,13.0,6.0,11.0,7.0,389.0,39.0,3,0,0,10,0.0,1.0,0.0,42.0,20.0,47.6
2024-10-05,15:00,Sat,Premier League,Matchweek 7,Home,W,Arsenal,Southampton,3,1,2.8,0.6,59,Jorginho,4-4-2,5-4-1,29,6,20.7,0.1,0.5,14.6,0.0,0,0,2.8,0.1,0.2,0.2,590.0,546.0,43.0,1.0,1.0,32,18.0,13.0,12.0,0.0,0.0,505.0,1.0,11.0,85.6,8651.0,2466.0,2,2.3,1.8,22.0,47.0,15.0,2.0,54.0,52.0,40.0,5.0,2.0,1.0,1.0,3.0,16.0,12,2.0,7.0,7.0,53.8,6.0,4.0,9,25,10.0,0.0,677.0,27.0,57.0,14.0,70.0,5.0,25.0,389.0,29.0,17.0,7.0,10.0,504.0,54.0,0,0,0,10,0.0,0.0,0.0,46.0,9.0,39.1,2,3,2.6,1.6,42,Bernd Leno,5-4-1,4-1-4-1,Match Report,11,4,36.4,0.18,0.5,14.0,0.0,0,0,2.6,0.24,-0.6,-0.6,486.0,452.0,31.0,1.0,5.0,15,12.0,3.0,1.0,2.0,0.0,410.0,3.0,8.0,84.4,6845.0,2176.0,2,2.6,2.1,11.0,41.0,6.0,2.0,34.0,21.0,17.0,1.0,0.0,0.0,1.0,4.0,23.0,9,14.0,7.0,2.0,54.2,11.0,13.0,7,30,22.0,1.0,598.0,76.0,24.0,5.0,41.7,6.0,50.0,401.0,19.0,6.0,11.0,4.0,410.0,34.0,1,0,0,10,0.0,0.0,0.0,32.0,5.0,41.7
2024-10-05,12:30,Sat,Premier League,Matchweek 7,Home,L,Crystal Palace,Liverpool,0,1,0.6,1.4,32,Marc Guéhi,3-4-3,4-2-3-1,9,5,55.6,0.0,0.0,21.9,0.0,0,0,0.6,0.07,-0.6,-0.6,325.0,284.0,40.0,2.0,0.0,9,10.0,3.0,0.0,2.0,0.0,221.0,1.0,5.0,68.0,4020.0,1680.0,0,0.6,0.5,6.0,17.0,3.0,1.0,24.0,14.0,12.0,1.0,0.0,1.0,0.0,0.0,8.0,6,6.0,1.0,1.0,0.0,8.0,10.0,5,13,27.0,0.0,423.0,76.0,7.0,4.0,36.4,7.0,63.6,195.0,7.0,2.0,11.0,6.0,219.0,24.0,4,0,0,7,0.0,0.0,0.0,49.0,7.0,20.6,0,0,2.1,0.7,67,Bruno Guimarães,4-3-3,4-2-3-1,Match Report,13,1,7.7,0.0,0.0,13.8,0.0,0,1,1.3,0.1,-2.1,-1.3,703.0,653.0,47.0,2.0,3.0,22,16.0,10.0,9.0,0.0,0.0,594.0,3.0,8.0,84.5,9922.0,3240.0,0,1.1,1.0,9.0,34.0,8.0,2.0,54.0,26.0,20.0,4.0,0.0,2.0,0.0,0.0,25.0,13,12.0,9.0,4.0,40.9,13.0,13.0,8,33,8.0,0.0,816.0,54.0,40.0,6.0,30.0,9.0,45.0,525.0,28.0,11.0,12.0,10.0,590.0,54.0,2,0,0,8,1.0,0.0,0.0,53.0,11.0,45.8
2024-10-06,14:00,Sun,Premier League,Matchweek 7,Home,D,Chelsea,Nott'ham Forest,1,1,2.3,0.9,65,Enzo Fernández,4-2-3-1,4-2-3-1,22,8,36.4,0.05,0.13,17.2,0.0,0,0,2.3,0.11,-1.3,-1.3,641.0,598.0,42.0,3.0,4.0,29,12.0,11.0,6.0,0.0,0.0,543.0,1.0,13.0,84.7,9300.0,3012.0,1,2.3,1.7,17.0,55.0,18.0,4.0,69.0,41.0,33.0,2.0,4.0,0.0,0.0,2.0,14.0,10,4.0,6.0,4.0,43.8,9.0,8.0,8,22,18.0,1.0,741.0,48.0,46.0,11.0,68.8,4.0,25.0,351.0,39.0,11.0,10.0,8.0,539.0,69.0,6,0,0,12,0.0,0.0,0.0,39.0,13.0,46.4,1,1,0.9,2.3,35,Ryan Yates,4-2-3-1,4-2-3-1,Match Report,16,9,56.3,0.06,0.11,20.2,2.0,0,0,0.9,0.05,0.1,0.1,339.0,292.0,44.0,4.0,1.0,11,14.0,3.0,1.0,1.0,0.0,249.0,3.0,9.0,73.5,3992.0,1708.0,1,0.5,0.4,9.0,20.0,6.0,3.0,20.0,26.0,18.0,2.0,1.0,1.0,1.0,2.0,12.0,6,6.0,4.0,2.0,26.7,11.0,13.0,6,18,33.0,1.0,459.0,86.0,20.0,9.0,47.4,7.0,36.8,196.0,14.0,3.0,14.0,7.0,246.0,20.0,4,1,1,11,0.0,0.0,0.0,35.0,15.0,53.6
2024-10-06,14:00,Sun,Premier League,Matchweek 7,Home,D,Aston Villa,Manchester Utd,0,0,0.5,0.6,53,Emiliano Martínez,4-2-3-1,4-2-3-1,11,1,9.1,0.0,0.0,20.3,1.0,0,0,0.5,0.05,-0.5,-0.5,454.0,416.0,38.0,1.0,3.0,20,15.0,6.0,3.0,0.0,0.0,359.0,0.0,10.0,79.1,6144.0,2102.0,0,0.4,0.6,8.0,30.0,8.0,1.0,38.0,22.0,18.0,2.0,0.0,2.0,0.0,0.0,12.0,10,6.0,6.0,0.0,66.7,4.0,2.0,6,18,14.0,0.0,541.0,58.0,24.0,7.0,38.9,9.0,50.0,363.0,21.0,5.0,12.0,12.0,349.0,38.0,1,0,0,12,0.0,0.0,0.0,39.0,8.0,36.4,2,3,1.3,1.8,59,Cristian Romero,4-3-3,4-2-3-1,Match Report,13,3,23.1,0.15,0.67,16.2,0.0,0,0,1.3,0.1,0.7,0.7,571.0,519.0,50.0,2.0,1.0,19,17.0,7.0,2.0,1.0,0.0,485.0,2.0,14.0,84.9,8382.0,2841.0,2,1.0,0.8,8.0,41.0,11.0,1.0,51.0,20.0,18.0,0.0,0.0,1.0,0.0,4.0,20.0,12,8.0,9.0,3.0,65.0,7.0,8.0,7,27,14.0,1.0,676.0,82.0,31.0,14.0,58.3,9.0,37.5,452.0,25.0,8.0,15.0,3.0,480.0,51.0,2,0,0,10,0.0,0.0,0.0,37.0,8.0,53.3
2024-10-06,16:30,Sun,Premier League,Matchweek 7,Home,W,Brighton and Hove Albion,Tottenham,3,2,1.8,1.3,41,Lewis Dunk,4-2-3-1,4-3-3,11,4,36.4,0.27,0.75,14.8,0.0,0,0,1.8,0.16,1.2,1.2,397.0,355.0,40.0,1.0,2.0,15,12.0,4.0,3.0,0.0,0.0,319.0,2.0,10.0,80.4,5407.0,2071.0,1,0.9,0.5,8.0,18.0,10.0,4.0,38.0,21.0,16.0,2.0,3.0,0.0,0.0,6.0,12.0,7,5.0,5.0,2.0,39.1,14.0,12.0,11,23,20.0,2.0,517.0,91.0,25.0,7.0,29.2,13.0,54.2,287.0,18.0,8.0,10.0,7.0,317.0,38.0,2,0,0,14,0.0,0.0,0.0,42.0,7.0,46.7,0,0,0.6,0.5,47,Bruno Fernandes,4-2-3-1,4-2-3-1,Match Report,10,4,40.0,0.0,0.0,21.5,1.0,0,0,0.6,0.06,-0.6,-0.6,396.0,355.0,40.0,2.0,3.0,9,14.0,3.0,0.0,3.0,0.0,320.0,1.0,2.0,80.8,5203.0,1953.0,0,0.2,0.4,6.0,26.0,3.0,1.0,24.0,15.0,8.0,1.0,2.0,1.0,1.0,0.0,21.0,12,13.0,4.0,4.0,56.3,7.0,9.0,12,33,24.0,0.0,508.0,67.0,9.0,4.0,33.3,8.0,66.7,255.0,11.0,4.0,15.0,4.0,316.0,24.0,5,0,0,11,0.0,0.0,0.0,37.0,14.0,63.6
2024-10-19,12:30,Sat,Premier League,Matchweek 8,Home,W,Tottenham Hotspur,West Ham,4,1,1.9,0.8,57,Son Heung-min,4-3-3,4-1-4-1,22,7,31.8,0.14,0.43,15.8,0.0,0,0,1.9,0.09,1.1,1.1,527.0,469.0,56.0,1.0,0.0,28,18.0,13.0,5.0,3.0,0.0,443.0,2.0,7.0,84.1,7522.0,2425.0,3,1.7,1.6,19.0,48.0,14.0,2.0,62.0,37.0,33.0,2.0,1.0,1.0,0.0,5.0,25.0,16,10.0,10.0,5.0,50.0,15.0,5.0,5,30,16.0,0.0,650.0,52.0,41.0,7.0,26.9,18.0,69.2,433.0,22.0,5.0,12.0,15.0,438.0,62.0,1,0,0,10,0.0,0.0,0.0,49.0,9.0,56.3,0,2,0.7,1.8,51,Gabriel Magalhães,4-2-3-1,4-2-3-1,Match Report,6,1,16.7,0.0,0.0,15.1,0.0,0,0,0.7,0.12,-0.7,-0.7,470.0,430.0,39.0,1.0,3.0,15,12.0,4.0,1.0,3.0,0.0,361.0,1.0,13.0,76.8,6147.0,2354.0,0,0.4,0.4,3.0,25.0,2.0,1.0,25.0,9.0,5.0,2.0,1.0,0.0,0.0,0.0,17.0,10,11.0,4.0,2.0,39.3,17.0,8.0,6,23,29.0,3.0,587.0,84.0,21.0,7.0,41.2,6.0,35.3,309.0,16.0,7.0,19.0,10.0,357.0,25.0,1,1,0,11,0.0,1.0,0.0,42.0,17.0,58.6
2024-10-19,15:00,Sat,Premier League,Matchweek 8,Home,L,Ipswich Town,Everton,0,2,1.3,1.7,55,Sam Morsy,4-2-3-1,4-2-3-1,13,2,15.4,0.0,0.0,16.6,2.0,0,0,1.3,0.1,-1.3,-1.3,539.0,500.0,38.0,2.0,3.0,27,18.0,5.0,4.0,1.0,0.0,449.0,1.0,7.0,83.3,7678.0,2548.0,0,1.1,0.8,11.0,31.0,8.0,3.0,48.0,25.0,18.0,2.0,2.0,3.0,0.0,0.0,13.0,9,9.0,3.0,1.0,40.0,9.0,12.0,9,22,17.0,3.0,647.0,56.0,22.0,7.0,36.8,11.0,57.9,359.0,12.0,5.0,12.0,7.0,446.0,48.0,1,0,0,12,0.0,0.0,0.0,40.0,12.0,52.2,3,2,3.1,2.1,58,Jamie Vardy,4-2-3-1,4-5-1,Match Report,17,3,17.6,0.12,0.67,16.5,0.0,1,1,2.4,0.14,-0.1,-0.4,546.0,501.0,43.0,2.0,2.0,27,17.0,6.0,3.0,1.0,0.0,452.0,2.0,11.0,82.8,7867.0,2763.0,2,2.4,1.5,17.0,51.0,15.0,2.0,55.0,35.0,22.0,5.0,3.0,3.0,0.0,5.0,30.0,17,11.0,12.0,7.0,66.7,6.0,4.0,5,35,23.0,0.0,669.0,58.0,38.0,7.0,35.0,13.0,65.0,338.0,22.0,7.0,6.0,8.0,447.0,55.0,3,0,0,10,1.0,0.0,0.0,37.0,7.0,36.8
2024-10-19,15:00,Sat,Premier League,Matchweek 8,Home,L,Southampton,Leicester City,2,3,2.1,3.1,42,Flynn Downes,4-5-1,4-2-3-1,14,7,50.0,0.14,0.29,9.6,0.0,0,0,2.1,0.15,-0.1,-0.1,398.0,344.0,53.0,1.0,2.0,19,16.0,10.0,9.0,1.0,0.0,317.0,1.0,6.0,79.6,5616.0,2230.0,1,1.6,1.3,12.0,22.0,5.0,1.0,30.0,24.0,15.0,5.0,1.0,0.0,0.0,4.0,21.0,16,14.0,6.0,1.0,65.0,7.0,7.0,9,30,34.0,0.0,530.0,72.0,27.0,6.0,31.6,12.0,63.2,235.0,13.0,7.0,16.0,18.0,315.0,30.0,5,1,0,10,0.0,1.0,0.0,27.0,12.0,63.2,2,0,1.7,1.3,45,James Tarkowski,4-2-3-1,4-2-3-1,Match Report,11,8,72.7,0.18,0.25,16.4,1.0,0,0,1.7,0.16,0.3,0.3,435.0,391.0,44.0,1.0,6.0,13,15.0,7.0,3.0,2.0,0.0,336.0,0.0,12.0,77.2,6189.0,2173.0,1,0.8,0.7,7.0,23.0,10.0,1.0,32.0,21.0,15.0,3.0,2.0,1.0,0.0,4.0,18.0,12,10.0,7.0,1.0,61.1,7.0,4.0,6,24,33.0,0.0,538.0,76.0,24.0,9.0,60.0,6.0,40.0,298.0,23.0,8.0,12.0,7.0,334.0,32.0,1,0,0,10,0.0,0.0,0.0,39.0,11.0,47.8
2024-10-19,15:00,Sat,Premier League,Matchweek 8,Home,W,Manchester United,Brentford,2,1,1.3,0.9,50,Bruno Fernandes,4-2-3-1,4-2-3-1,23,11,47.8,0.09,0.18,18.7,0.0,0,0,1.3,0.06,0.7,0.7,530.0,485.0,44.0,1.0,6.0,19,18.0,9.0,4.0,4.0,0.0,435.0,1.0,8.0,82.1,7200.0,2753.0,2,1.3,1.0,20.0,41.0,11.0,3.0,46.0,42.0,35.0,3.0,2.0,0.0,1.0,4.0,25.0,16,13.0,6.0,6.0,50.0,12.0,4.0,8,33,25.0,0.0,640.0,48.0,33.0,5.0,41.7,7.0,58.3,351.0,25.0,11.0,14.0,8.0,429.0,45.0,2,0,0,4,0.0,0.0,0.0,46.0,22.0,55.0,1,2,0.9,1.3,50,Christian Nørgaard,4-2-3-1,4-2-3-1,Match Report,8,2,25.0,0.13,0.5,17.9,1.0,0,0,0.9,0.11,0.1,0.1,522.0,486.0,33.0,2.0,4.0,13,16.0,2.0,2.0,0.0,0.0,435.0,3.0,5.0,83.3,7301.0,2487.0,1,0.7,0.7,6.0,35.0,4.0,2.0,32.0,15.0,11.0,1.0,2.0,1.0,0.0,2.0,15.0,11,6.0,7.0,2.0,58.3,5.0,8.0,10,25,30.0,0.0,652.0,94.0,15.0,12.0,50.0,12.0,50.0,442.0,17.0,2.0,19.0,13.0,426.0,31.0,2,0,0,5,0.0,0.0,0.0,52.0,18.0,45.0
2024-10-19,15:00,Sat,Premier League,Matchweek 8,Home,L,Fulham,Aston Villa,1,3,1.8,1.6,52,Bernd Leno,4-2-3-1,4-2-3-1,9,3,33.3,0.11,0.33,12.3,0.0,0,1,1.0,0.11,-0.8,0.0,483.0,437.0,44.0,0.0,1.0,30,14.0,6.0,4.0,1.0,0.0,398.0,2.0,12.0,82.4,7526.0,2569.0,1,1.0,1.3,8.0,34.0,9.0,5.0,37.0,19.0,15.0,3.0,0.0,0.0,0.0,2.0,18.0,11,9.0,7.0,2.0,42.9,8.0,4.0,14,32,21.0,1.0,590.0,72.0,24.0,3.0,25.0,3.0,25.0,366.0,20.0,4.0,9.0,8.0,394.0,37.0,3,1,0,8,0.0,0.0,1.0,40.0,14.0,73.7,1,0,1.1,2.0,40,Lewis Dunk,4-4-2,4-3-3,Match Report,10,5,50.0,0.1,0.2,16.0,0.0,0,0,1.1,0.11,-0.1,-0.1,399.0,358.0,41.0,6.0,1.0,8,14.0,4.0,0.0,4.0,0.0,313.0,0.0,9.0,78.4,5312.0,2303.0,1,0.7,0.5,6.0,18.0,5.0,0.0,19.0,19.0,14.0,2.0,0.0,1.0,1.0,2.0,26.0,15,14.0,9.0,3.0,44.4,10.0,8.0,9,35,38.0,0.0,559.0,99.0,12.0,3.0,15.8,14.0,73.7,267.0,8.0,2.0,14.0,12.0,309.0,18.0,2,0,0,9,0.0,0.0,0.0,47.0,16.0,61.5
2024-10-19,17:30,Sat,Premier League,Matchweek 8,Home,W,Bournemouth,Arsenal,2,0,1.8,0.7,49,Lewis Cook,4-2-3-1,4-2-3-1,12,3,25.0,0.08,0.33,18.9,0.0,1,1,1.0,0.09,0.2,0.0,453.0,409.0,43.0,2.0,2.0,25,18.0,7.0,5.0,0.0,0.0,346.0,1.0,11.0,76.4,6346.0,2212.0,1,0.7,0.5,10.0,30.0,6.0,1.0,37.0,25.0,17.0,2.0,2.0,1.0,1.0,3.0,16.0,11,6.0,7.0,3.0,46.2,7.0,12.0,6,22,21.0,1.0,564.0,51.0,27.0,17.0,54.8,11.0,35.5,324.0,28.0,7.0,14.0,6.0,343.0,37.0,1,0,0,12,1.0,0.0,0.0,41.0,12.0,41.4,1,4,0.8,1.9,43,Jarrod Bowen,4-1-4-1,4-3-3,Match Report,11,3,27.3,0.09,0.33,16.9,0.0,0,0,0.8,0.07,0.2,0.2,400.0,349.0,50.0,0.0,1.0,12,17.0,5.0,3.0,2.0,0.0,317.0,1.0,7.0,79.3,6046.0,2202.0,0,0.7,0.9,8.0,23.0,6.0,2.0,29.0,20.0,15.0,0.0,3.0,0.0,0.0,2.0,33.0,25,19.0,9.0,5.0,72.0,7.0,4.0,11,44,28.0,1.0,530.0,80.0,20.0,15.0,45.5,15.0,45.5,247.0,16.0,3.0,13.0,10.0,315.0,29.0,3,1,0,15,0.0,0.0,1.0,34.0,7.0,43.8
2024-10-19,15:00,Sat,Premier League,Matchweek 8,Home,L,Newcastle United,Brighton,0,1,2.0,1.1,60,Bruno Guimarães,4-3-3,4-4-2,21,6,28.6,0.0,0.0,17.3,2.0,0,0,2.0,0.1,-2.0,-2.0,599.0,551.0,45.0,4.0,1.0,23,20.0,9.0,6.0,0.0,1.0,479.0,3.0,10.0,80.0,8081.0,2728.0,0,1.8,1.3,16.0,44.0,11.0,0.0,57.0,38.0,25.0,4.0,2.0,3.0,1.0,0.0,26.0,19,4.0,15.0,7.0,82.4,3.0,9.0,13,39,7.0,1.0,719.0,43.0,42.0,10.0,47.6,8.0,38.1,461.0,25.0,10.0,13.0,18.0,478.0,57.0,2,0,0,11,0.0,0.0,0.0,51.0,10.0,38.5,3,1,1.6,1.8,48,Emiliano Martínez,4-2-3-1,4-2-3-1,Match Report,14,5,35.7,0.14,0.4,15.1,1.0,0,0,1.6,0.12,0.4,0.4,444.0,399.0,43.0,5.0,1.0,19,13.0,11.0,11.0,0.0,0.0,374.0,2.0,5.0,84.2,6197.0,2243.0,2,1.4,0.9,11.0,31.0,11.0,0.0,41.0,27.0,16.0,3.0,3.0,2.0,0.0,4.0,11.0,5,7.0,4.0,0.0,50.0,3.0,8.0,14,25,23.0,0.0,549.0,58.0,23.0,8.0,47.1,6.0,35.3,281.0,20.0,4.0,15.0,12.0,367.0,40.0,5,1,1,11,0.0,1.0,0.0,33.0,5.0,26.3
2024-10-20,16:30,Sun,Premier League,Matchweek 8,Home,W,Liverpool,Chelsea,2,1,1.9,1.0,43,Virgil van Dijk,4-2-3-1,4-2-3-1,8,4,50.0,0.13,0.25,22.7,1.0,1,1,1.1,0.14,0.1,-0.1,439.0,394.0,40.0,2.0,3.0,4,17.0,1.0,1.0,0.0,0.0,345.0,5.0,8.0,78.6,5920.0,2024.0,1,1.0,0.3,6.0,22.0,3.0,1.0,29.0,17.0,14.0,0.0,0.0,2.0,0.0,4.0,25.0,18,12.0,10.0,3.0,63.0,10.0,7.0,6,31,18.0,0.0,525.0,81.0,15.0,5.0,50.0,4.0,40.0,284.0,10.0,4.0,9.0,8.0,339.0,28.0,4,0,0,12,1.0,0.0,0.0,40.0,6.0,37.5,2,1,1.6,0.8,77,Rúben Dias,4-1-4-1,3-5-2,Match Report,22,7,31.8,0.09,0.29,18.3,2.0,0,0,1.6,0.07,0.4,0.4,795.0,742.0,52.0,1.0,0.0,40,20.0,18.0,10.0,3.0,0.0,686.0,1.0,23.0,86.3,10077.0,2543.0,2,1.5,2.5,19.0,57.0,26.0,1.0,100.0,42.0,27.0,6.0,3.0,2.0,0.0,4.0,14.0,10,2.0,6.0,6.0,50.0,4.0,6.0,3,17,5.0,0.0,890.0,14.0,80.0,10.0,33.3,12.0,40.0,601.0,65.0,23.0,10.0,14.0,681.0,100.0,1,0,0,5,0.0,0.0,0.0,43.0,13.0,48.1
